20170729 14:45:00,301856,303577,301800,303144
20170729 15:00:00,303149,303780,303000,303692
20170729 15:15:00,303640,303779,302220,302794
20170729 15:30:00,303039,305525,302221,304865
20170729 15:45:00,304865,305980,303980,304001
20170729 16:00:00,304001,305200,303738,304730
20170729 16:15:00,304730,304890,303738,304689
20170729 16:30:00,304689,304689,304000,303986
20170729 16:45:00,303987,304075,302890,303339
20170729 17:00:00,303139,304480,303039,303501
20170729 17:15:00,303501,304515,302990,304355
20170729 17:30:00,304500,305220,303687,304999
20170729 17:45:00,304999,305730,304640,305372
20170729 18:00:00,305305,308000,305300,307810
20170729 18:15:00,307850,308754,307241,307895
20170729 18:30:00,307895,308300,306651,307712
20170729 18:45:00,307710,308130,306333,306615
20170729 19:00:00,306665,307350,305590,305833
20170729 19:15:00,305950,307170,305470,305470
20170729 19:30:00,305470,306306,305281,305650
20170729 19:45:00,305573,305573,303333,303950
20170729 20:00:00,303955,304205,302870,304145
20170729 20:15:00,304135,305100,303715,304650
20170729 20:30:00,304645,304900,303590,303592
20170729 20:45:00,303592,304480,302871,304300
20170729 21:00:00,304300,304900,303350,304217
20170729 21:15:00,304181,306591,303900,306383
20170729 21:30:00,306378,306900,305370,306401
20170729 21:45:00,306400,307850,305840,306511
20170729 22:00:00,306650,307704,306251,307329
20170729 22:15:00,307340,308409,307121,307870
20170729 22:30:00,307850,308500,305500,305625
20170729 22:45:00,305620,305620,304273,304401
20170729 23:00:00,304456,304479,302000,303460
20170729 23:15:00,303460,304000,302900,303080
20170729 23:30:00,303075,303814,303000,303470
20170729 23:45:00,303471,303759,302470,302900
20170730 00:00:00,302900,303300,301202,301890
20170730 00:15:00,301810,303190,301800,303189
20170730 00:30:00,303190,304210,303000,303895
20170730 00:45:00,303899,304659,303239,303303
20170730 01:00:00,303302,303360,302080,302710
20170730 01:15:00,302700,303040,302300,302915
20170730 01:30:00,302910,303039,301200,301436
20170730 01:45:00,301436,302369,301350,301973
20170730 02:00:00,301999,301999,301200,301550
20170730 02:15:00,301550,302910,301431,302910
20170730 02:30:00,302910,302950,302100,302514
20170730 02:45:00,302509,303550,302433,303620
20170730 03:00:00,303720,304480,302460,303154
20170730 03:15:00,303153,303413,302100,302582
20170730 03:30:00,302990,303400,302750,303344
20170730 03:45:00,303200,303400,303030,303300
20170730 04:00:00,303300,305000,303300,304998
20170730 04:15:00,304999,305000,303938,304590
20170730 04:30:00,304410,304900,303479,303596
20170730 04:45:00,303591,304530,303100,303470
20170730 05:00:00,303475,304454,303210,303749
20170730 05:15:00,303889,304089,302200,303060
20170730 05:30:00,303333,303530,302040,302440
20170730 05:45:00,302440,302922,301310,302042
20170730 06:00:00,302047,304600,302047,304415
20170730 06:15:00,303850,304720,303050,303425
20170730 06:30:00,302974,303550,302320,302949
20170730 06:45:00,302950,302975,301450,302310
20170730 07:00:00,302490,302800,301690,302279
20170730 07:15:00,302281,302510,301460,302190
20170730 07:30:00,301641,302510,300844,301630
20170730 07:45:00,301630,302239,301400,302069
20170730 08:00:00,302070,302301,301500,302160
20170730 08:15:00,302160,302900,301800,302026
20170730 08:30:00,302014,302940,301721,302500
20170730 08:45:00,302350,303458,302062,303169
20170730 09:00:00,303150,303457,302240,302100
20170730 09:15:00,302010,303300,302000,303310
20170730 09:30:00,302901,303648,301850,301855
20170730 09:45:00,301850,302643,301850,301792
20170730 10:00:00,302019,302592,301596,302214
20170730 10:15:00,302194,302820,301930,302319
20170730 10:30:00,302409,302750,301960,302252
20170730 10:45:00,302252,302800,301874,302619
20170730 11:00:00,302620,302700,302300,302399
20170730 11:15:00,302461,302489,301541,301541
20170730 11:30:00,301501,301697,300800,301900
20170730 11:45:00,301900,302228,301550,302030
20170730 12:00:00,302000,302240,301442,301817
20170730 12:15:00,301812,302730,301527,302648
20170730 12:30:00,302649,302900,302000,302570
20170730 12:45:00,302599,303180,302021,302512
20170730 13:00:00,302680,303750,302680,303038
20170730 13:15:00,303038,303646,302750,303100
20170730 13:30:00,303100,303510,302881,302901
20170730 13:45:00,302901,304500,302900,303501
20170730 14:00:00,303501,304300,303268,303875
20170730 14:15:00,303875,303909,302551,303000
20170730 14:30:00,303000,303320,302620,303105
20170730 14:45:00,302581,303211,301500,301500
20170730 15:00:00,301500,301500,299000,300259
20170730 15:15:00,300259,300734,299328,300546
20170730 15:30:00,300550,300879,298500,298680
20170730 15:45:00,298685,299460,294500,295999
20170730 16:00:00,295999,297510,295479,297479
20170730 16:15:00,297014,297500,295434,296450
20170730 16:30:00,296194,297359,296000,297000
20170730 16:45:00,297000,298920,297000,298920
20170730 17:00:00,298920,300002,297928,298341
20170730 17:15:00,298341,299340,298283,298500
20170730 17:30:00,298500,298680,296280,296430
20170730 17:45:00,296336,296861,295646,296446
20170730 18:00:00,296446,297630,296300,297630
20170730 18:15:00,297600,299332,296680,298910
20170730 18:30:00,298660,299471,298002,299299
20170730 18:45:00,299300,300845,298814,299729
20170730 19:00:00,299729,300299,298520,299061
20170730 19:15:00,299061,301000,299060,300489
20170730 19:30:00,300629,300901,299105,299112
20170730 19:45:00,299519,300522,299519,299880
20170730 20:00:00,300299,300715,298390,298775
20170730 20:15:00,299248,299669,298580,299360
20170730 20:30:00,299360,301230,299360,300590
20170730 20:45:00,300590,303110,300590,302102
20170730 21:00:00,302103,302500,301486,301717
20170730 21:15:00,301718,303739,301718,303697
20170730 21:30:00,303739,304133,302670,302680
20170730 21:45:00,302620,302800,301476,301700
20170730 22:00:00,301869,302260,301470,302000
20170730 22:15:00,302000,302460,301000,301554
20170730 22:30:00,301554,301554,300500,300789
20170730 22:45:00,300784,301269,300500,300450
20170730 23:00:00,300435,300810,299000,300540
20170730 23:15:00,300540,300903,300160,300510
20170730 23:30:00,300505,303411,299840,303033
20170730 23:45:00,303499,304960,302470,304015
20170731 00:00:00,304015,304700,303486,304150
20170731 00:15:00,304150,305960,303361,304740
20170731 00:30:00,304730,305651,304510,305029
20170731 00:45:00,305050,306500,304551,306375
20170731 01:00:00,306375,308210,306170,307320
20170731 01:15:00,307306,307999,305420,306400
20170731 01:30:00,306400,307150,304675,305025
20170731 01:45:00,305050,305980,304639,304730
20170731 02:00:00,304665,305225,303940,303945
20170731 02:15:00,303940,304500,302640,303389
20170731 02:30:00,303389,303480,302929,303280
20170731 02:45:00,303340,304210,303151,303701
20170731 03:00:00,303701,304099,303240,303789
20170731 03:15:00,303790,304509,303481,303630
20170731 03:30:00,303620,303620,302500,303077
20170731 03:45:00,303082,305000,303082,304500
20170731 04:00:00,304500,306061,304500,303890
20170731 04:15:00,303890,305770,303250,303401
20170731 04:30:00,303401,304070,302976,304070
20170731 04:45:00,304132,305030,303823,304082
20170731 05:00:00,304084,305030,303500,304034
20170731 05:15:00,303333,304750,302810,304480
20170731 05:30:00,304480,305019,303928,304171
20170731 05:45:00,304175,305220,304175,304849
20170731 06:00:00,304850,305492,304110,304890
20170731 06:15:00,304890,305370,304576,304910
20170731 06:30:00,304901,305455,304576,305380
20170731 06:45:00,305380,306900,304576,306330
20170731 07:00:00,306340,307200,305790,306603
20170731 07:15:00,307130,308000,306569,307240
20170731 07:30:00,307240,307240,305788,306618
20170731 07:45:00,306618,306750,304980,305400
20170731 08:00:00,305440,306260,304860,305775
20170731 08:15:00,305501,305789,305206,305654
20170731 08:30:00,305709,305709,305275,305275
20170731 08:45:00,305275,305630,304501,305149
20170731 09:00:00,305149,305500,304726,305242
20170731 09:15:00,305242,305501,304601,305105
20170731 09:30:00,305105,305121,303520,304230
20170731 09:45:00,303840,303900,302825,303186
20170731 10:00:00,303185,303525,301540,302620
20170731 10:15:00,302153,302520,301000,302459
20170731 10:30:00,302459,302800,301800,302749
20170731 10:45:00,302762,302762,301279,302073
20170731 11:00:00,302079,302760,301560,302220
20170731 11:15:00,302000,302600,301851,302101
20170731 11:30:00,302101,302930,301957,302600
20170731 11:45:00,302600,303370,302244,302244
20170731 12:00:00,302245,302820,301880,302659
20170731 12:15:00,302210,302690,301861,302097
20170731 12:30:00,302159,302860,302032,302452
20170731 12:45:00,302637,303691,302361,303400
20170731 13:00:00,303300,303988,303000,303750
20170731 13:15:00,303750,304302,302900,303419
20170731 13:30:00,303440,304609,303277,304390
20170731 13:45:00,304512,305305,304211,305002
20170731 14:00:00,305002,305930,304841,305617
20170731 14:15:00,305520,306546,305332,305888
20170731 14:30:00,306100,306546,305770,306499
20170731 14:45:00,306420,307530,306301,307530
20170731 15:00:00,307401,308000,307040,307100
20170731 15:15:00,307199,307920,306502,307051
20170731 15:30:00,307200,307300,306070,306660
20170731 15:45:00,306660,307545,306311,307101
20170731 16:00:00,307001,307600,306490,307599
20170731 16:15:00,307599,308310,307078,308200
20170731 16:30:00,308200,309480,308200,308423
20170731 16:45:00,308428,309997,308428,309989
20170731 17:00:00,309989,310828,309390,309419
20170731 17:15:00,309393,310000,307990,309499
20170731 17:30:00,309499,309500,308091,309000
20170731 17:45:00,309000,309000,308036,308919
20170731 18:00:00,308919,309750,308281,309268
20170731 18:15:00,309588,309970,308930,309370
20170731 18:30:00,309371,310358,309000,309510
20170731 18:45:00,309510,309730,308000,308001
20170731 19:00:00,308001,309712,307800,309550
20170731 19:15:00,309500,310050,308821,309310
20170731 19:30:00,309310,309310,308160,308500
20170731 19:45:00,308480,309500,308363,309497
20170731 20:00:00,309497,309749,308363,308990
20170731 20:15:00,308990,311500,308360,311490
20170731 20:30:00,311497,315000,311497,312580
20170731 20:45:00,312580,314620,311800,314216
20170731 21:00:00,314214,314214,312210,312801
20170731 21:15:00,312801,313400,310560,311630
20170731 21:30:00,311630,313025,310000,311900
20170731 21:45:00,311950,312108,309457,310920
20170731 22:00:00,310920,312630,310330,311820
20170731 22:15:00,311804,312000,310000,310750
20170731 22:30:00,310750,311369,310155,311200
20170731 22:45:00,311201,311408,310000,310255
20170731 23:00:00,310255,310680,306842,308367
20170731 23:15:00,308367,308600,306260,308000
20170731 23:30:00,308000,309890,307990,309800
20170731 23:45:00,309740,310800,309670,310246
20170801 00:00:00,310246,310800,309060,310180
20170801 00:15:00,310180,311374,309740,310804
20170801 00:30:00,310804,311265,310100,310990
20170801 00:45:00,310804,312820,310751,312001
20170801 01:00:00,312001,313005,311890,312605
20170801 01:15:00,312605,313979,312605,313979
20170801 01:30:00,313980,315000,313380,314197
20170801 01:45:00,314197,315220,314100,314417
20170801 02:00:00,314416,316900,314301,316900
20170801 02:15:00,316949,318857,315960,316650
20170801 02:30:00,316650,318160,316500,317000
20170801 02:45:00,316999,318205,316820,317000
20170801 03:00:00,317000,318000,316922,317422
20170801 03:15:00,317422,319740,317422,319853
20170801 03:30:00,319853,320297,319081,320001
20170801 03:45:00,320376,320900,317100,319381
20170801 04:00:00,319375,321321,319143,321321
20170801 04:15:00,321000,321000,320310,320900
20170801 04:30:00,321000,321240,319410,320000
20170801 04:45:00,320000,321000,319133,320309
20170801 05:00:00,320303,321292,320000,320439
20170801 05:15:00,320129,323000,320000,322915
20170801 05:30:00,322915,324925,320794,323592
20170801 05:45:00,324025,325429,322706,325230
20170801 06:00:00,325201,332900,325201,332887
20170801 06:15:00,332886,334710,330720,332284
20170801 06:30:00,332180,333001,326370,326523
20170801 06:45:00,326523,331759,326485,331961
20170801 07:00:00,331961,333430,330451,330840
20170801 07:15:00,330840,331720,330035,330730
20170801 07:30:00,330730,331000,329165,329320
20170801 07:45:00,329300,329400,324000,324700
20170801 08:00:00,324700,326070,320595,324376
20170801 08:15:00,323701,324365,318340,318641
20170801 08:30:00,318998,321800,318340,321871
20170801 08:45:00,321871,323300,321291,322974
20170801 09:00:00,322974,326060,322499,324899
20170801 09:15:00,324250,325598,318500,322495
20170801 09:30:00,322497,322595,320530,321250
20170801 09:45:00,321250,322930,320331,321250
20170801 10:00:00,321250,321795,320180,320260
20170801 10:15:00,320260,321794,319950,320799
20170801 10:30:00,320799,322000,320652,321241
20170801 10:45:00,321241,323500,321200,322300
20170801 11:00:00,322397,322399,320900,322000
20170801 11:15:00,322000,322469,321100,322003
20170801 11:30:00,322198,322650,321400,322498
20170801 11:45:00,322498,322670,321500,322001
20170801 12:00:00,322260,323000,322260,323000
20170801 12:15:00,323000,324999,322921,324929
20170801 12:30:00,324998,325410,323910,324489
20170801 12:45:00,324489,326650,324201,326501
20170801 13:00:00,326501,328000,326140,327200
20170801 13:15:00,327150,327900,326530,327101
20170801 13:30:00,327101,328260,326670,327398
20170801 13:45:00,327299,328650,326861,327950
20170801 14:00:00,327950,329740,327950,329710
20170801 14:15:00,329512,332000,329512,332000
20170801 14:30:00,332000,334444,331990,332899
20170801 14:45:00,332900,333333,331640,331640
20170801 15:00:00,331640,332350,329777,329819
20170801 15:15:00,329819,330500,329410,330451
20170801 15:30:00,330451,333373,330200,332530
20170801 15:45:00,332520,332900,331700,331620
20170801 16:00:00,331620,331620,328090,329497
20170801 16:15:00,329497,329680,327501,328502
20170801 16:30:00,328503,328605,327500,327999
20170801 16:45:00,327515,327959,324960,324960
20170801 17:00:00,324960,326430,323800,325500
20170801 17:15:00,325500,327110,325005,325391
20170801 17:30:00,325391,325679,319000,323900
20170801 17:45:00,323900,323900,317370,319360
20170801 18:00:00,319190,320004,306000,314800
20170801 18:15:00,313900,316109,310551,313144
20170801 18:30:00,313194,314018,311500,313100
20170801 18:45:00,312976,312981,304254,305801
20170801 19:00:00,306000,312390,303381,311008
20170801 19:15:00,311002,312983,307671,309530
20170801 19:30:00,309530,319000,309530,316619
20170801 19:45:00,316619,317000,312501,314999
20170801 20:00:00,314910,315049,313500,314999
20170801 20:15:00,314999,315675,313258,314072
20170801 20:30:00,314067,314999,308500,312180
20170801 20:45:00,312811,314806,308299,312200
20170801 21:00:00,312201,314947,312100,314382
20170801 21:15:00,314125,315720,312420,312792
20170801 21:30:00,312650,315689,281500,300300
20170801 21:45:00,300300,302619,290050,300990
20170801 22:00:00,300990,314000,299535,306500
20170801 22:15:00,306500,309866,301202,307000
20170801 22:30:00,306922,308000,303001,303499
20170801 22:45:00,303499,303888,291111,298199
20170801 23:00:00,298199,299780,291699,295999
20170801 23:15:00,296000,296900,292000,294699
20170801 23:30:00,294709,297000,289705,290020
20170801 23:45:00,290020,296500,290000,292609
20170802 00:00:00,292609,294400,292000,292001
20170802 00:15:00,292001,294379,291800,292693
20170802 00:30:00,292694,295050,292002,294319
20170802 00:45:00,294319,296998,293000,296356
20170802 01:00:00,296351,297074,295261,295724
20170802 01:15:00,295724,295992,292530,294040
20170802 01:30:00,294190,294680,293370,293550
20170802 01:45:00,293584,294970,292500,294611
20170802 02:00:00,294562,297479,293950,295687
20170802 02:15:00,295687,297360,295545,296120
20170802 02:30:00,296125,296649,294439,295680
20170802 02:45:00,295674,296480,295276,295752
20170802 03:00:00,295752,297205,295583,297027
20170802 03:15:00,297300,305811,297300,302683
20170802 03:30:00,302550,304260,302480,303199
20170802 03:45:00,303199,306000,302500,305830
20170802 04:00:00,305800,306120,304310,304311
20170802 04:15:00,304697,305090,304200,304142
20170802 04:30:00,304142,304150,303326,303762
20170802 04:45:00,303430,303430,301370,302310
20170802 05:00:00,302297,303779,301910,303658
20170802 05:15:00,303659,303800,301980,303450
20170802 05:30:00,303500,303730,301980,302385
20170802 05:45:00,302697,302719,302304,302210
20170802 06:00:00,302140,302140,300000,301100
20170802 06:15:00,301010,301010,299297,300002
20170802 06:30:00,300002,302775,299803,302112
20170802 06:45:00,302200,302237,301260,301699
20170802 07:00:00,301700,303755,301700,302860
20170802 07:15:00,302861,304770,302861,304502
20170802 07:30:00,304502,304910,303720,304020
20170802 07:45:00,304020,305100,303994,304300
20170802 08:00:00,304220,305260,303190,303735
20170802 08:15:00,303734,303890,302094,302499
20170802 08:30:00,302500,303739,302173,303409
20170802 08:45:00,303410,304200,303274,304100
20170802 09:00:00,304095,304498,303650,304219
20170802 09:15:00,304247,305001,304084,304741
20170802 09:30:00,304742,305001,304061,304601
20170802 09:45:00,304601,304780,303080,303323
20170802 10:00:00,303151,303891,302209,302756
20170802 10:15:00,302756,304140,302561,303252
20170802 10:30:00,303251,303251,302370,302501
20170802 10:45:00,302384,302598,302141,302500
20170802 11:00:00,302550,303399,302110,303000
20170802 11:15:00,303000,304521,302895,304444
20170802 11:30:00,304400,304960,303810,304298
20170802 11:45:00,304299,304920,304040,304585
20170802 12:00:00,304900,305766,304570,304665
20170802 12:15:00,304904,305150,304410,305150
20170802 12:30:00,304820,304820,303500,303766
20170802 12:45:00,303861,304590,303260,303531
20170802 13:00:00,303530,305521,303530,305341
20170802 13:15:00,305320,305519,304980,305017
20170802 13:30:00,305015,305550,305000,305453
20170802 13:45:00,305453,306130,304999,306000
20170802 14:00:00,306100,306980,306000,306880
20170802 14:15:00,306880,307000,306250,306998
20170802 14:30:00,306998,307421,306915,307257
20170802 14:45:00,307257,307257,306280,306832
20170802 15:00:00,306676,307001,306020,306481
20170802 15:15:00,306600,307250,306221,306450
20170802 15:30:00,306450,307070,306110,306945
20170802 15:45:00,306946,307068,306621,306902
20170802 16:00:00,306662,306994,305812,305999
20170802 16:15:00,305999,306598,304614,305219
20170802 16:30:00,305220,305660,304610,304828
20170802 16:45:00,305084,305740,304000,304500
20170802 17:00:00,304430,304799,302500,302829
20170802 17:15:00,302829,303800,302124,303490
20170802 17:30:00,303499,305000,303200,304500
20170802 17:45:00,304500,304899,303726,304448
20170802 18:00:00,304510,304900,304032,304724
20170802 18:15:00,304698,304750,303400,303888
20170802 18:30:00,303889,304278,303578,303940
20170802 18:45:00,303940,305229,303940,305044
20170802 19:00:00,305044,305804,305000,305554
20170802 19:15:00,305555,305750,304870,305000
20170802 19:30:00,305000,305368,303830,304298
20170802 19:45:00,304299,304759,303987,304190
20170802 20:00:00,304398,304890,303927,304413
20170802 20:15:00,304413,304889,303700,304376
20170802 20:30:00,304043,304091,303680,303944
20170802 20:45:00,303943,304950,303820,304600
20170802 21:00:00,304459,305500,304222,305010
20170802 21:15:00,305010,305219,304339,304817
20170802 21:30:00,304840,304861,303700,304370
20170802 21:45:00,304370,305500,303934,305320
20170802 22:00:00,305183,305861,304141,304190
20170802 22:15:00,304190,304569,302866,303199
20170802 22:30:00,303030,303199,299044,300900
20170802 22:45:00,300940,301071,297800,298110
20170802 23:00:00,298110,299840,298001,299445
20170802 23:15:00,299899,303000,299440,301199
20170802 23:30:00,301009,301560,300280,301000
20170802 23:45:00,301000,301479,300000,300600
20170803 00:00:00,300600,300660,298083,299570
20170803 00:15:00,299570,301000,299000,300407
20170803 00:30:00,300409,300500,298680,299510
20170803 00:45:00,299167,300100,299000,299378
20170803 01:00:00,299383,300038,298881,299305
20170803 01:15:00,299305,300100,298000,299462
20170803 01:30:00,299462,300098,298760,300098
20170803 01:45:00,300099,300420,299616,300288
20170803 02:00:00,300322,300820,299690,300840
20170803 02:15:00,300840,301085,300625,300741
20170803 02:30:00,300741,301104,300500,300800
20170803 02:45:00,300800,301071,300110,300576
20170803 03:00:00,300276,301023,300178,300977
20170803 03:15:00,300978,301200,300560,301199
20170803 03:30:00,301200,301500,301100,301359
20170803 03:45:00,301359,301606,300700,301350
20170803 04:00:00,301350,301450,300760,301646
20170803 04:15:00,302000,302710,301668,302000
20170803 04:30:00,302000,302279,300332,301193
20170803 04:45:00,300902,301781,300490,300637
20170803 05:00:00,300998,301590,300998,301231
20170803 05:15:00,301231,301231,300000,300400
20170803 05:30:00,300400,300981,300300,300689
20170803 05:45:00,300689,301370,300543,300898
20170803 06:00:00,300898,301280,300600,300770
20170803 06:15:00,300770,301170,297431,298987
20170803 06:30:00,298983,300488,298230,300000
20170803 06:45:00,300000,300420,299020,299171
20170803 07:00:00,299171,299605,298000,298880
20170803 07:15:00,298280,299700,297760,299429
20170803 07:30:00,299430,299816,299194,299817
20170803 07:45:00,299816,299999,299040,299899
20170803 08:00:00,299899,299900,298720,299559
20170803 08:15:00,299559,299650,298400,298702
20170803 08:30:00,298702,298868,297590,298869
20170803 08:45:00,298869,299665,298774,299651
20170803 09:00:00,299650,301660,299650,301600
20170803 09:15:00,301600,302500,301100,302253
20170803 09:30:00,302372,302500,301611,302299
20170803 09:45:00,302199,302228,301140,301920
20170803 10:00:00,301872,302180,301540,301999
20170803 10:15:00,301998,302050,301500,301790
20170803 10:30:00,301790,301989,300280,300700
20170803 10:45:00,301044,301510,300565,301600
20170803 11:00:00,301600,301879,301200,301800
20170803 11:15:00,301800,302100,301331,302099
20170803 11:30:00,302099,302541,301330,301809
20170803 11:45:00,301809,302121,301120,301642
20170803 12:00:00,302000,302250,301462,302100
20170803 12:15:00,302164,302515,301950,302352
20170803 12:30:00,302351,303475,302300,303000
20170803 12:45:00,303000,303382,302611,302999
20170803 13:00:00,303000,303709,302999,303550
20170803 13:15:00,303550,304000,303000,303541
20170803 13:30:00,303537,303762,301846,302150
20170803 13:45:00,302150,302899,301963,302199
20170803 14:00:00,302199,302670,300846,301160
20170803 14:15:00,301160,302480,301060,302001
20170803 14:30:00,302001,302398,301300,301719
20170803 14:45:00,301602,302143,301300,302133
20170803 15:00:00,301957,302357,301480,302000
20170803 15:15:00,302000,302098,301460,301700
20170803 15:30:00,301888,302000,301601,301602
20170803 15:45:00,301602,301970,301602,301950
20170803 16:00:00,301950,302300,301849,302142
20170803 16:15:00,302142,302634,302081,302709
20170803 16:30:00,302709,303110,302529,303000
20170803 16:45:00,303000,303175,302621,302621
20170803 17:00:00,302621,302880,302420,302440
20170803 17:15:00,302430,302938,302323,302879
20170803 17:30:00,302879,303000,302600,302612
20170803 17:45:00,302611,303010,302500,303000
20170803 18:00:00,302722,303050,302506,303019
20170803 18:15:00,303018,303600,302934,303299
20170803 18:30:00,303147,304300,303147,304188
20170803 18:45:00,304198,304680,303921,304400
20170803 19:00:00,304400,305360,304400,305045
20170803 19:15:00,305045,305185,304380,304631
20170803 19:30:00,304620,305019,304310,304765
20170803 19:45:00,304765,305021,304430,304682
20170803 20:00:00,304681,305000,304610,305000
20170803 20:15:00,305000,305021,304370,304664
20170803 20:30:00,304870,305390,304450,305000
20170803 20:45:00,305000,305220,304600,305164
20170803 21:00:00,305164,305170,304221,304254
20170803 21:15:00,304730,304780,303880,304100
20170803 21:30:00,304000,304580,303821,304201
20170803 21:45:00,304201,304400,303552,304000
20170803 22:00:00,303680,304500,303604,304498
20170803 22:15:00,303920,304920,303718,304700
20170803 22:30:00,304700,304750,303999,304499
20170803 22:45:00,304497,304619,303500,304400
20170803 23:00:00,304400,304437,303453,303919
20170803 23:15:00,303653,303750,302957,303185
20170803 23:30:00,303132,303445,302390,302426
20170803 23:45:00,302421,302799,302020,302444
20170804 00:00:00,302444,303580,302300,303261
20170804 00:15:00,303045,304395,303045,304395
20170804 00:30:00,304397,304888,304300,304691
20170804 00:45:00,304686,304886,304331,304534
20170804 01:00:00,304700,305000,304380,304799
20170804 01:15:00,304798,305000,304330,304501
20170804 01:30:00,304500,304977,303710,304488
20170804 01:45:00,304444,304900,304160,304717
20170804 02:00:00,304717,305169,304320,304684
20170804 02:15:00,304684,304919,303710,304224
20170804 02:30:00,304224,304447,303778,303647
20170804 02:45:00,303647,304367,303440,303630
20170804 03:00:00,303610,303998,302540,303254
20170804 03:15:00,303254,304010,303010,303371
20170804 03:30:00,303411,304340,303182,304002
20170804 03:45:00,304003,304680,304000,304600
20170804 04:00:00,304600,305727,304600,305878
20170804 04:15:00,305878,306000,305568,305481
20170804 04:30:00,305481,307341,305481,307261
20170804 04:45:00,307261,307500,304999,305640
20170804 05:00:00,305999,307110,305400,307181
20170804 05:15:00,307181,307599,306621,307450
20170804 05:30:00,307239,307618,306500,306946
20170804 05:45:00,306945,307279,306461,306600
20170804 06:00:00,306876,306999,306100,306999
20170804 06:15:00,306999,307500,306800,306800
20170804 06:30:00,306800,307200,306302,306806
20170804 06:45:00,306807,307314,306532,307090
20170804 07:00:00,307090,307947,307000,307474
20170804 07:15:00,307474,307856,307190,307654
20170804 07:30:00,307640,307700,307465,307500
20170804 07:45:00,307700,309501,307700,309505
20170804 08:00:00,309502,310005,309251,309990
20170804 08:15:00,309990,310001,308050,308080
20170804 08:30:00,308081,309450,308050,309339
20170804 08:45:00,309250,309622,309000,309091
20170804 09:00:00,309091,309546,308999,309346
20170804 09:15:00,309346,309980,309111,309900
20170804 09:30:00,309900,310050,309140,309829
20170804 09:45:00,309829,310050,309500,310019
20170804 10:00:00,309910,310000,309130,309570
20170804 10:15:00,309570,309789,308900,309357
20170804 10:30:00,309357,309380,308560,308560
20170804 10:45:00,308560,308701,307000,308195
20170804 11:00:00,308150,309040,307900,308621
20170804 11:15:00,308710,309836,308620,309650
20170804 11:30:00,309612,309612,308759,309399
20170804 11:45:00,309399,309681,308460,308460
20170804 12:00:00,308840,309099,308160,308792
20170804 12:15:00,308200,309050,308200,308650
20170804 12:30:00,308640,309050,308510,309000
20170804 12:45:00,308900,309180,308818,309195
20170804 13:00:00,309196,309300,308556,308728
20170804 13:15:00,308700,309150,308650,309179
20170804 13:30:00,309179,309200,308600,308832
20170804 13:45:00,308832,309200,308817,308833
20170804 14:00:00,308833,309100,308460,308681
20170804 14:15:00,308681,308900,308201,308520
20170804 14:30:00,308520,309030,308500,308600
20170804 14:45:00,308600,308900,308000,308900
20170804 15:00:00,308900,309550,308756,309270
20170804 15:15:00,309270,309270,308500,309180
20170804 15:30:00,309181,309422,309000,309122
20170804 15:45:00,309339,309600,308759,309259
20170804 16:00:00,309260,309350,308760,309279
20170804 16:15:00,309279,309319,308640,309308
20170804 16:30:00,309309,309600,308900,309315
20170804 16:45:00,309306,310860,309306,310500
20170804 17:00:00,310500,312000,310000,311999
20170804 17:15:00,312000,312680,310900,311825
20170804 17:30:00,311830,312420,311655,312222
20170804 17:45:00,312250,314488,312060,313900
20170804 18:00:00,313900,315000,313330,313900
20170804 18:15:00,313900,314640,313710,314639
20170804 18:30:00,314679,315000,314041,314997
20170804 18:45:00,314997,315700,314020,314899
20170804 19:00:00,314899,315920,314521,314866
20170804 19:15:00,314867,315001,314240,314245
20170804 19:30:00,314240,314250,312960,313676
20170804 19:45:00,313675,315000,313675,314535
20170804 20:00:00,314535,315866,314500,315866
20170804 20:15:00,315800,316379,315321,316000
20170804 20:30:00,316008,317350,315870,316318
20170804 20:45:00,316318,316320,314460,315248
20170804 21:00:00,315120,315520,313777,314177
20170804 21:15:00,314120,316000,314102,315000
20170804 21:30:00,315050,315648,314510,315207
20170804 21:45:00,315207,315930,314750,315499
20170804 22:00:00,315360,315600,314800,315000
20170804 22:15:00,315116,315718,314900,315790
20170804 22:30:00,315790,316344,315500,316167
20170804 22:45:00,316130,316760,315880,316413
20170804 23:00:00,316413,316728,315200,315100
20170804 23:15:00,315041,316199,315040,315801
20170804 23:30:00,315801,316399,315500,316399
20170804 23:45:00,316400,317001,315979,316441
20170805 00:00:00,316430,319000,316400,318301
20170805 00:15:00,318301,319751,318187,318560
20170805 00:30:00,318791,318880,317500,318569
20170805 00:45:00,318579,318869,317115,317850
20170805 01:00:00,317875,318721,317460,318419
20170805 01:15:00,318497,318886,318200,318657
20170805 01:30:00,318676,318896,317900,318261
20170805 01:45:00,318156,318459,317100,317150
20170805 02:00:00,317101,317599,315866,316009
20170805 02:15:00,315964,316888,315578,316015
20170805 02:30:00,316015,316550,315500,316550
20170805 02:45:00,316616,316678,315672,316192
20170805 03:00:00,316174,316834,316142,316230
20170805 03:15:00,316230,316388,315654,316151
20170805 03:30:00,316152,316152,315040,315040
20170805 03:45:00,315040,315898,314690,315501
20170805 04:00:00,315488,315800,314800,315514
20170805 04:15:00,315514,315514,314166,315131
20170805 04:30:00,315175,315200,314044,314240
20170805 04:45:00,314240,314848,314121,314668
20170805 05:00:00,314668,315225,314232,315120
20170805 05:15:00,315120,316000,314669,316002
20170805 05:30:00,315997,316590,315991,316490
